transaction_id,user_id,timestamp,type,amount,balance,category,merchant_id,merchant_name,location,provider
TXN_user_17_0028,user_17,2025-08-14 06:00:00,outgoing,228730.23,4614004.81,Uniform,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0029,user_17,2025-08-20 17:21:49,incoming,365015.42,4979020.23,Remittances,MERCH_0074,Remittances,Jinja,Airtel Money
TXN_user_17_0030,user_17,2025-08-21 01:18:10,outgoing,288822.23,4690198.0,Pharmacy,MERCH_0103,Medipharm,Jinja,Airtel Money
TXN_user_17_0031,user_17,2025-08-24 21:46:15,outgoing,83833.03,4606364.96,SACCO,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0032,user_17,2025-08-28 09:29:46,outgoing,13737.52,4592627.45,Street Food,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0033,user_17,2025-08-29 11:48:39,outgoing,157479.37,4435148.08,Street Food,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0034,user_17,2025-09-01 11:48:17,outgoing,165126.41,4270021.67,Mobile Data,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0035,user_17,2025-09-05 01:57:15,outgoing,8693.52,4261328.15,NWSC,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0036,user_17,2025-09-05 09:36:56,outgoing,245103.94,4016224.21,Medical Insurance,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0037,user_17,2025-09-08 20:02:58,outgoing,37966.99,3978257.22,SACCO,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0038,user_17,2025-09-14 08:56:05,outgoing,134045.85,3844211.38,UMEME,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0039,user_17,2025-09-16 07:46:37,outgoing,16205.71,3828005.67,Airtime,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0040,user_17,2025-09-20 00:55:53,outgoing,473165.11,3354840.56,Fuel,MERCH_0364,Shell,Jinja,Airtel Money
TXN_user_17_0041,user_17,2025-09-20 18:00:17,incoming,1740461.46,5095302.02,Business Income,MERCH_0609,Business Income,Jinja,Airtel Money
TXN_user_17_0042,user_17,2025-09-22 06:56:28,outgoing,87170.36,5008131.66,Internet,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0043,user_17,2025-09-22 18:50:24,outgoing,95417.76,4912713.9,Local Market,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0044,user_17,2025-09-22 20:26:37,outgoing,166829.74,4745884.17,Social,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0045,user_17,2025-09-28 09:24:02,outgoing,392011.48,4353872.69,Bank Deposit,MERCH_0367,Stanbic Bank,Jinja,Airtel Money
TXN_user_17_0046,user_17,2025-09-29 03:13:22,incoming,163971.44,4517844.12,Business Income,MERCH_0609,Business Income,Jinja,Airtel Money
TXN_user_17_0047,user_17,2025-09-29 20:37:04,outgoing,121036.78,4396807.35,Special Hire,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0048,user_17,2025-10-04 03:15:13,outgoing,756085.23,3640722.12,School Fees,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0049,user_17,2025-10-07 22:51:13,outgoing,244553.01,3396169.11,Books,MERCH_0112,,Jinja,Airtel Money
TXN_user_17_0050,user_17,2025-10-09 18:24:59,outgoing,579588.35,2816580.76,Pharmacy,MERCH_0862,Vine Pharmacy,Jinja,Airtel Money
TXN_user_18_0001,user_18,2025-05-15 08:14:26,incoming,95851.57,147570.54,Salary,MERCH_0235,Salary,Hoima,M-Sente
TXN_user_18_0002,user_18,2025-05-16 16:23:58,outgoing,79886.82,67683.72,Mobile Data,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0003,user_18,2025-05-22 05:34:34,outgoing,91478.41,-23794.68,Investment,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0004,user_18,2025-05-26 21:34:40,incoming,451342.47,427547.78,Salary,MERCH_0235,Salary,Hoima,M-Sente
TXN_user_18_0006,user_18,2025-05-30 00:38:31,outgoing,267828.0,159719.78,Supermarket,MERCH_0810,KFC,Hoima,M-Sente
TXN_user_18_0007,user_18,2025-05-30 07:22:34,incoming,359158.67,518878.45,Salary,MERCH_0235,Salary,Hoima,M-Sente
TXN_user_18_0008,user_18,2025-06-01 08:23:50,outgoing,111528.99,407349.46,Uniform,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0009,user_18,2025-06-04 08:30:47,outgoing,196859.89,210489.57,Uniform,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0010,user_18,2025-06-04 08:49:41,outgoing,51972.79,158516.78,Stock Purchase,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0011,user_18,2025-06-08 02:42:55,incoming,2065879.16,2224395.94,Agricultural Sales,MERCH_0564,Agricultural Sales,Hoima,M-Sente
TXN_user_18_0012,user_18,2025-06-18 06:16:35,outgoing,529899.45,1694496.48,Bank Deposit,MERCH_0969,Centenary Bank,Hoima,M-Sente
TXN_user_18_0013,user_18,2025-06-27 07:05:26,incoming,366143.23,2060639.71,Salary,MERCH_0235,Salary,Hoima,M-Sente
TXN_user_18_0014,user_18,2025-06-28 08:34:15,outgoing,35352.82,2025286.89,SACCO,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0015,user_18,2025-07-02 22:11:15,outgoing,188134.15,1837152.74,Supermarket,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0016,user_18,2025-07-03 01:44:36,outgoing,104081.4,1733071.34,Transport to School,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0017,user_18,2025-07-12 11:57:39,outgoing,141955.96,1591115.39,Business Supplies,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0018,user_18,2025-07-14 04:46:44,outgoing,141689.84,1449425.54,Local Market,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0019,user_18,2025-07-14 21:38:57,outgoing,106417.47,1343008.08,Business Supplies,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0020,user_18,2025-07-16 06:53:40,outgoing,21047.75,1321960.33,Medical Insurance,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0021,user_18,2025-07-20 15:57:13,outgoing,131428.19,1190532.14,Supermarket,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0022,user_18,2025-07-25 20:17:47,incoming,432656.6,1623188.74,Business Income,MERCH_0609,Business Income,Hoima,M-Sente
TXN_user_18_0023,user_18,2025-07-26 13:27:02,outgoing,47855.83,1575332.91,Airtime,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0024,user_18,2025-07-28 11:28:20,outgoing,244435.51,1330897.4,Investment,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0025,user_18,2025-07-29 04:58:10,incoming,355015.94,1685913.34,Salary,MERCH_0235,Salary,Hoima,M-Sente
TXN_user_18_0026,user_18,2025-08-01 00:21:05,outgoing,86608.46,1599304.88,Hospital,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0027,user_18,2025-08-01 10:55:36,incoming,2024591.33,3623896.21,Agricultural Sales,MERCH_0564,Agricultural Sales,Hoima,M-Sente
TXN_user_18_0028,user_18,2025-08-05 11:31:43,outgoing,92093.52,3531802.69,Business Supplies,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0029,user_18,2025-08-08 14:03:38,outgoing,281777.55,3250025.14,Bank Deposit,MERCH_0969,Centenary Bank,Hoima,M-Sente
TXN_user_18_0030,user_18,2025-08-12 07:59:17,incoming,139646.87,3389672.01,Salary,MERCH_0235,Salary,Hoima,M-Sente
TXN_user_18_0031,user_18,2025-08-18 23:03:10,outgoing,148906.31,3240765.7,UMEME,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0032,user_18,2025-08-20 08:04:00,outgoing,22595.9,3218169.8,Investment,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0033,user_18,2025-08-20 16:34:47,outgoing,146128.14,3072041.66,Internet,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0034,user_18,2025-08-21 15:00:06,outgoing,232379.26,2839662.4,Matatu,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0035,user_18,2025-08-21 16:04:03,outgoing,109220.43,2730441.97,SACCO,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0036,user_18,2025-08-22 21:41:44,outgoing,12135.09,2718306.88,SACCO,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0037,user_18,2025-08-23 07:15:29,incoming,236139.2,2954446.08,Remittances,MERCH_0074,Remittances,Hoima,M-Sente
TXN_user_18_0038,user_18,2025-08-25 08:08:40,incoming,231930.39,3186376.47,Freelance Work,MERCH_0050,Freelance Work,Hoima,M-Sente
TXN_user_18_0039,user_18,2025-08-27 14:38:59,outgoing,167519.62,3018856.85,Uniform,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0040,user_18,2025-08-27 15:22:04,outgoing,132158.55,2886698.31,Street Food,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0041,user_18,2025-09-06 13:43:06,outgoing,146983.69,2739714.62,Transport to School,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0042,user_18,2025-09-09 23:12:24,outgoing,91077.92,2648636.69,DSTV,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0043,user_18,2025-09-14 10:17:02,outgoing,16672.96,2631963.73,Boda Boda,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0044,user_18,2025-09-16 15:19:27,outgoing,270303.18,2361660.55,Internet,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0045,user_18,2025-09-17 00:59:02,outgoing,47848.86,2313811.7,UMEME,MERCH_0112,,Hoima,M-Sente
TXN_user_18_0046,user_18,2025-09-21 10:51:00,outgoing,224735.66,2089076.04,Hospital,MERCH_0112,,Hoima,M-Sente
TXN_user_19_0000,user_19,2025-05-14 04:08:15,outgoing,334307.59,161286.42,Bank Deposit,MERCH_0172,Equity Bank,Lira,Airtel Money
TXN_user_19_0001,user_19,2025-05-17 07:55:19,outgoing,161787.06,-500.64,Medical Insurance,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0002,user_19,2025-05-19 19:14:40,incoming,1576163.22,1575662.58,Business Income,MERCH_0609,Business Income,Lira,Airtel Money
TXN_user_19_0003,user_19,2025-05-20 11:45:38,incoming,376532.24,1952194.82,Remittances,MERCH_0074,Remittances,Lira,Airtel Money
TXN_user_19_0004,user_19,2025-05-23 09:22:35,outgoing,194398.62,1757796.2,Rent,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0005,user_19,2025-05-29 00:38:05,outgoing,94979.32,1662816.88,Supermarket,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0006,user_19,2025-05-29 23:54:42,outgoing,243150.34,1419666.54,SACCO,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0007,user_19,2025-06-01 05:51:20,outgoing,224990.03,1194676.5,Mobile Data,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0008,user_19,2025-06-01 18:44:33,incoming,1321355.94,2516032.44,Business Income,MERCH_0609,Business Income,Lira,Airtel Money
TXN_user_19_0009,user_19,2025-06-06 18:15:44,incoming,2852706.7,5368739.14,Agricultural Sales,MERCH_0564,Agricultural Sales,Lira,Airtel Money
TXN_user_19_0010,user_19,2025-06-07 23:53:23,incoming,1477464.22,6846203.36,Business Income,MERCH_0609,Business Income,Lira,Airtel Money
TXN_user_19_0011,user_19,2025-06-10 07:36:51,outgoing,20824.67,6825378.7,Street Food,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0012,user_19,2025-06-13 19:56:22,incoming,360543.45,7185922.15,Freelance Work,MERCH_0050,Freelance Work,Lira,Airtel Money
TXN_user_19_0013,user_19,2025-06-21 20:01:59,incoming,1592474.85,8778397.0,Agricultural Sales,MERCH_0564,Agricultural Sales,Lira,Airtel Money
TXN_user_19_0014,user_19,2025-06-22 14:52:29,outgoing,16946.72,8761450.28,Internet,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0015,user_19,2025-06-24 05:33:22,incoming,185862.52,8947312.8,Salary,MERCH_0235,Salary,Lira,Airtel Money
TXN_user_19_0016,user_19,2025-06-28 12:38:09,outgoing,91706.02,8855606.78,Social,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0017,user_19,2025-07-07 11:00:12,outgoing,238481.11,8617125.67,NWSC,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0018,user_19,2025-07-10 08:50:30,outgoing,347524.56,8269601.11,UMEME,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0019,user_19,2025-07-14 15:51:03,outgoing,138195.68,8131405.42,Medical Insurance,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0020,user_19,2025-07-15 06:09:59,outgoing,116890.23,8014515.19,Uniform,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0021,user_19,2025-07-17 17:25:13,outgoing,536430.95,7478084.24,Pharmacy,MERCH_0103,Medipharm,Lira,Airtel Money
TXN_user_19_0022,user_19,2025-07-19 16:41:16,outgoing,222878.77,7255205.47,Internet,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0023,user_19,2025-07-23 01:28:00,outgoing,116572.94,7138632.53,Rent,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0024,user_19,2025-08-07 22:40:40,outgoing,133457.94,7005174.6,Hospital,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0025,user_19,2025-08-09 10:29:12,incoming,346601.19,7351775.79,Freelance Work,MERCH_0050,Freelance Work,Lira,Airtel Money
TXN_user_19_0026,user_19,2025-08-09 18:47:16,outgoing,159843.26,7191932.53,Hospital,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0027,user_19,2025-08-11 20:26:26,outgoing,28843.37,7163089.16,Airtime,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0028,user_19,2025-08-21 00:37:09,outgoing,132325.11,7030764.05,Medical Insurance,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0029,user_19,2025-08-21 18:25:37,outgoing,116978.47,6913785.58,Cinema,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0030,user_19,2025-08-29 07:43:48,outgoing,48697.08,6865088.5,Mobile Data,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0031,user_19,2025-08-30 01:03:49,outgoing,20282.28,6844806.22,Fuel,MERCH_0360,Total,Lira,Airtel Money
TXN_user_19_0032,user_19,2025-08-30 02:05:34,incoming,423226.23,7268032.45,Salary,MERCH_0235,Salary,Lira,Airtel Money
TXN_user_19_0033,user_19,2025-09-03 00:55:59,incoming,774578.01,8042610.46,Business Income,MERCH_0609,Business Income,Lira,Airtel Money
TXN_user_19_0034,user_19,2025-09-06 15:12:53,outgoing,101588.06,7941022.4,Stock Purchase,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0035,user_19,2025-09-15 19:12:17,outgoing,239625.9,7701396.5,Stock Purchase,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0036,user_19,2025-09-17 07:07:28,outgoing,212389.73,7489006.78,Special Hire,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0037,user_19,2025-09-21 17:54:53,outgoing,93832.44,7395174.34,Local Market,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0038,user_19,2025-09-22 12:55:26,outgoing,116802.54,7278371.8,DSTV,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0039,user_19,2025-09-27 02:23:02,outgoing,200969.84,7077401.96,Rent,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0040,user_19,2025-10-01 10:13:05,outgoing,212627.51,6864774.45,Social,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0041,user_19,2025-10-04 04:44:41,outgoing,207848.2,6656926.24,Clinic,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0042,user_19,2025-10-08 19:13:25,incoming,219643.49,6876569.74,Remittances,MERCH_0074,Remittances,Lira,Airtel Money
TXN_user_19_0043,user_19,2025-10-11 05:02:07,incoming,2453308.74,9329878.48,Agricultural Sales,MERCH_0564,Agricultural Sales,Lira,Airtel Money
TXN_user_19_0044,user_19,2025-10-11 08:25:48,outgoing,201251.38,9128627.1,Hospital,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0045,user_19,2025-10-11 22:32:00,outgoing,130428.73,8998198.37,Uniform,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0046,user_19,2025-10-16 21:27:20,outgoing,81314.6,8916883.77,Local Market,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0047,user_19,2025-10-17 17:46:02,outgoing,103412.6,8813471.17,Street Food,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0048,user_19,2025-10-24 11:47:45,incoming,50199.25,8863670.42,Remittances,MERCH_0074,Remittances,Lira,Airtel Money
TXN_user_19_0049,user_19,2025-10-31 10:35:05,outgoing,43316.89,8820353.54,NWSC,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0050,user_19,2025-11-14 06:46:54,outgoing,236679.57,8583673.97,Stock Purchase,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0051,user_19,2025-11-16 07:55:32,outgoing,208504.21,8375169.75,UMEME,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0052,user_19,2025-11-18 07:13:23,incoming,335949.64,8711119.39,Remittances,MERCH_0074,Remittances,Lira,Airtel Money
TXN_user_19_0053,user_19,2025-11-18 14:04:14,outgoing,14063.11,8697056.28,Business Supplies,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0054,user_19,2025-11-18 18:21:00,outgoing,113454.63,8583601.65,Clinic,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0055,user_19,2025-11-19 17:33:30,outgoing,156343.33,8427258.32,Hospital,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0056,user_19,2025-12-04 09:17:31,outgoing,110838.87,8316419.45,Local Market,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0057,user_19,2025-12-06 22:42:14,outgoing,106511.92,8209907.53,Mobile Data,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0058,user_19,2025-12-12 13:59:55,outgoing,223979.92,7985927.61,Uniform,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0059,user_19,2025-12-18 21:05:17,outgoing,241392.76,7744534.85,Stock Purchase,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0060,user_19,2025-12-18 23:05:50,outgoing,208912.33,7535622.52,Investment,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0061,user_19,2025-12-23 03:25:22,outgoing,6156.09,7529466.43,Boda Boda,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0062,user_19,2026-01-01 12:50:42,outgoing,41958.08,7487508.35,SACCO,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0063,user_19,2026-01-04 22:46:59,outgoing,748681.96,6738826.39,School Fees,MERCH_0112,,Lira,Airtel Money
TXN_user_19_0064,user_19,2026-01-06 15:25:49,outgoing,179787.17,6559039.22,Medical Insurance,MERCH_0112,,Lira,Airtel Money
TXN_user_20_0000,user_20,2025-05-14 20:15:46,incoming,296015.23,764969.72,Freelance Work,MERCH_0050,Freelance Work,Mbale,M-Sente
TXN_user_20_0001,user_20,2025-05-17 02:56:05,incoming,315693.99,1080663.71,Freelance Work,MERCH_0050,Freelance Work,Mbale,M-Sente
TXN_user_20_0002,user_20,2025-05-17 07:29:30,incoming,212979.31,1293643.03,Salary,MERCH_0235,Salary,Mbale,M-Sente
TXN_user_20_0003,user_20,2025-05-21 03:57:15,outgoing,152803.6,1140839.42,Restaurant,MERCH_0867,Cafe Javas,Mbale,M-Sente
TXN_user_20_0004,user_20,2025-05-21 20:20:36,outgoing,9833.2,1131006.23,Business Supplies,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0005,user_20,2025-05-23 13:46:02,outgoing,624539.19,506467.04,Fuel,MERCH_0360,Total,Mbale,M-Sente
TXN_user_20_0006,user_20,2025-05-23 17:36:17,outgoing,59651.39,446815.65,Internet,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0007,user_20,2025-05-24 20:19:48,outgoing,335771.06,111044.59,Rent,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0008,user_20,2025-05-27 22:00:58,incoming,237174.76,348219.35,Remittances,MERCH_0074,Remittances,Mbale,M-Sente
TXN_user_20_0009,user_20,2025-06-01 04:29:23,outgoing,174824.25,173395.1,Matatu,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0010,user_20,2025-06-07 23:28:49,incoming,418112.04,591507.14,Salary,MERCH_0235,Salary,Mbale,M-Sente
TXN_user_20_0011,user_20,2025-06-08 20:27:50,outgoing,81755.08,509752.06,Mobile Data,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0012,user_20,2025-06-09 06:06:27,outgoing,99787.61,409964.45,Hospital,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0013,user_20,2025-07-02 07:59:31,outgoing,118717.35,291247.09,NWSC,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0014,user_20,2025-07-03 01:55:35,incoming,393117.3,684364.39,Freelance Work,MERCH_0050,Freelance Work,Mbale,M-Sente
TXN_user_20_0015,user_20,2025-07-05 10:13:27,outgoing,662280.2,22084.19,School Fees,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0016,user_20,2025-07-06 20:43:22,incoming,236511.37,258595.56,Freelance Work,MERCH_0050,Freelance Work,Mbale,M-Sente
TXN_user_20_0017,user_20,2025-07-11 01:38:51,outgoing,12744.98,245850.58,Investment,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0018,user_20,2025-07-12 00:12:36,outgoing,294252.84,-48402.26,Rent,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0019,user_20,2025-07-12 22:45:20,incoming,332795.32,284393.06,Salary,MERCH_0235,Salary,Mbale,M-Sente
TXN_user_20_0020,user_20,2025-07-14 22:05:51,incoming,212769.61,497162.68,Freelance Work,MERCH_0050,Freelance Work,Mbale,M-Sente
TXN_user_20_0021,user_20,2025-07-23 20:39:34,outgoing,451262.19,45900.49,Pharmacy,MERCH_0862,Vine Pharmacy,Mbale,M-Sente
TXN_user_20_0023,user_20,2025-07-28 19:56:19,incoming,368820.36,414720.85,Salary,MERCH_0235,Salary,Mbale,M-Sente
TXN_user_20_0024,user_20,2025-07-29 09:32:09,outgoing,274662.28,140058.57,Medical Insurance,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0025,user_20,2025-07-31 04:25:30,outgoing,224728.01,-84669.44,Rent,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0027,user_20,2025-08-05 15:53:16,incoming,104913.72,20244.28,Remittances,MERCH_0074,Remittances,Mbale,M-Sente
TXN_user_20_0028,user_20,2025-08-06 01:30:45,incoming,432712.23,452956.51,Business Income,MERCH_0609,Business Income,Mbale,M-Sente
TXN_user_20_0029,user_20,2025-08-07 07:56:01,outgoing,15548.27,437408.24,Cinema,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0030,user_20,2025-08-07 11:46:14,outgoing,16085.09,421323.15,Airtime,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0031,user_20,2025-08-08 05:03:09,outgoing,474073.07,-52749.92,Bank Deposit,MERCH_0392,DFCU,Mbale,M-Sente
TXN_user_20_0032,user_20,2025-08-08 17:22:37,outgoing,39770.05,-92519.97,Investment,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0033,user_20,2025-08-13 01:33:33,incoming,351974.88,259454.91,Freelance Work,MERCH_0050,Freelance Work,Mbale,M-Sente
TXN_user_20_0034,user_20,2025-08-14 18:42:27,incoming,297189.4,556644.31,Remittances,MERCH_0074,Remittances,Mbale,M-Sente
TXN_user_20_0035,user_20,2025-08-15 21:37:53,outgoing,139838.43,416805.87,NWSC,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0036,user_20,2025-08-18 00:30:19,incoming,224256.77,641062.65,Salary,MERCH_0235,Salary,Mbale,M-Sente
TXN_user_20_0037,user_20,2025-08-25 03:11:10,outgoing,3117.2,637945.45,Boda Boda,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0038,user_20,2025-08-29 16:55:03,outgoing,41285.95,596659.5,DSTV,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0039,user_20,2025-09-03 11:55:10,outgoing,313315.65,283343.85,Rent,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0040,user_20,2025-09-09 01:21:21,outgoing,33891.85,249452.01,Investment,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0041,user_20,2025-09-11 12:17:59,outgoing,144953.62,104498.38,Medical Insurance,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0042,user_20,2025-09-15 04:29:16,incoming,290430.75,394929.13,Freelance Work,MERCH_0050,Freelance Work,Mbale,M-Sente
TXN_user_20_0043,user_20,2025-09-17 12:30:46,outgoing,125279.34,269649.79,Stock Purchase,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0044,user_20,2025-09-18 15:06:28,outgoing,139773.47,129876.32,Street Food,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0049,user_20,2025-10-01 10:40:22,incoming,1086339.06,1216215.39,Agricultural Sales,MERCH_0564,Agricultural Sales,Mbale,M-Sente
TXN_user_20_0050,user_20,2025-10-06 12:43:01,incoming,275681.96,1491897.34,Remittances,MERCH_0074,Remittances,Mbale,M-Sente
TXN_user_20_0051,user_20,2025-10-06 18:00:40,outgoing,93154.96,1398742.39,Matatu,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0052,user_20,2025-10-14 23:08:36,outgoing,241160.01,1157582.38,Medical Insurance,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0053,user_20,2025-10-27 00:01:07,outgoing,179877.5,977704.89,SACCO,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0054,user_20,2025-10-27 20:29:35,incoming,123266.77,1100971.66,Remittances,MERCH_0074,Remittances,Mbale,M-Sente
TXN_user_20_0055,user_20,2025-10-28 11:23:29,incoming,58908.05,1159879.71,Freelance Work,MERCH_0050,Freelance Work,Mbale,M-Sente
TXN_user_20_0056,user_20,2025-10-29 23:03:40,outgoing,231010.7,928869.01,Rent,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0057,user_20,2025-10-31 13:15:11,incoming,470747.49,1399616.5,Freelance Work,MERCH_0050,Freelance Work,Mbale,M-Sente
TXN_user_20_0058,user_20,2025-11-02 05:47:38,outgoing,248674.02,1150942.48,Social,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0059,user_20,2025-11-05 00:45:53,outgoing,185008.49,965933.99,Restaurant,MERCH_0638,Pork Joint,Mbale,M-Sente
TXN_user_20_0060,user_20,2025-11-06 08:25:57,outgoing,30150.61,935783.38,Transport to School,MERCH_0112,,Mbale,M-Sente
TXN_user_20_0061,user_20,2025-11-07 13:38:24,outgoing,193512.78,742270.6,Medical Insurance,MERCH_0112,,Mbale,M-Sente
TXN_user_21_0000,user_21,2025-05-21 03:27:36,outgoing,25542.96,101906.81,NWSC,MERCH_0546,NWSC,Masaka,M-Sente
TXN_user_21_0001,user_21,2025-05-22 19:58:48,outgoing,196090.97,-94184.16,NWSC,MERCH_0112,,Masaka,M-Sente
TXN_user_21_0006,user_21,2025-06-05 13:42:18,incoming,312600.64,218416.48,Freelance Work,MERCH_0050,Freelance Work,Masaka,M-Sente
TXN_user_21_0007,user_21,2025-06-07 19:25:10,outgoing,74791.47,143625.01,DSTV,MERCH_0112,,Masaka,M-Sente
TXN_user_21_0008,user_21,2025-06-07 19:33:54,outgoing,54285.73,89339.27,Internet,MERCH_0112,,Masaka,M-Sente
TXN_user_21_0009,user_21,2025-06-08 04:31:46,outgoing,10925.33,78413.94,Boda Boda,MERCH_0112,,Masaka,M-Sente
TXN_user_21_0010,user_21,2025-06-11 00:44:36,incoming,504861.52,583275.46,Business Income,MERCH_0609,Business Income,Masaka,M-Sente
